"Capture ID","Vessel","Voyage","Site Name","Reef Name","Reef ID","Voyage Start","Voyage End","Survey Date","Depth (meters)","Bottomtime","Cohort 1 (<15cm)","Cohort2 (15-25cm)","Cohort3 (25-40cm)","Cohort4 (>40cm)","Longitude","Latitude","error_flag","Nearest Site"
8919,"Tura","59","EDD_17-047_26","Eddy Reef (17-047)","17-047",2021-02-16,2021-02-25,2021-02-17,1,240,2,9,0,0,146.447575377271,-17.7628817781059,0,26
8920,"Tura","59","EDD_17-047_26","Eddy Reef (17-047)","17-047",2021-02-16,2021-02-25,2021-02-17,1,240,3,6,2,0,146.447575377271,-17.7628817781059,0,26
8921,"Tura","59","EDD_17-047_27","Eddy Reef (17-047)","17-047",2021-02-16,2021-02-25,2021-02-17,1,240,5,15,0,0,146.448553342772,-17.7583074896333,0,27
8922,"Tura","59","EDD_17-047_27","Eddy Reef (17-047)","17-047",2021-02-16,2021-02-25,2021-02-17,1,240,5,12,3,0,146.448553342772,-17.7583074896333,0,27
8874,"Hero","196","MOO_16-071_133","Moore Reef (16-071)","16-071",2021-02-16,2021-02-25,2021-02-17,5,320,3,4,1,0,146.198977758766,-16.8875155739961,0,133
8875,"Hero","196","MOO_16-071_133","Moore Reef (16-071)","16-071",2021-02-16,2021-02-25,2021-02-17,3,320,2,7,1,0,146.198977758766,-16.8875155739961,0,133
8872,"Hero","196","MOO_16-071_128","Moore Reef (16-071)","16-071",2021-02-16,2021-02-25,2021-02-17,5,320,0,1,1,0,146.220055050182,-16.8893959429144,0,128
8873,"Hero","196","MOO_16-071_128","Moore Reef (16-071)","16-071",2021-02-16,2021-02-25,2021-02-17,5,320,1,0,0,0,146.220055050182,-16.8893959429144,0,128
8866,"Pacific Marine Group","52","JOH_18-075_32","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-16,8,224,0,3,2,3,147.045921009264,-18.6247500138245,0,32
8867,"Pacific Marine Group","52","JOH_18-075_32","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-16,6,224,0,3,1,5,147.045921009264,-18.6247500138245,0,32
8868,"Pacific Marine Group","52","JOH_18-075_32","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-16,6,244,0,1,4,5,147.045921009264,-18.6247500138245,0,32
8869,"Pacific Marine Group","52","JOH_18-075_32","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-16,6,216,0,0,1,4,147.045921009264,-18.6247500138245,0,32
8870,"Hero","196","MOO_16-071_160","Moore Reef (16-071)","16-071",2021-02-16,2021-02-25,2021-02-16,4,320,0,0,0,0,146.201686005875,-16.8847080126363,0,160
8871,"Hero","196","MOO_16-071_160","Moore Reef (16-071)","16-071",2021-02-16,2021-02-25,2021-02-16,4,320,0,5,0,0,146.201686005875,-16.8847080126363,0,160
8862,"Pacific Marine Group","52","JOH_18-075_95","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-16,6,244,1,2,12,8,147.067195006588,-18.616996014023,0,95
8863,"Pacific Marine Group","52","JOH_18-075_95","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-16,5,192,0,2,3,3,147.067195006588,-18.616996014023,0,95
8864,"Pacific Marine Group","52","JOH_18-075_95","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-16,5,260,0,1,9,8,147.067195006588,-18.616996014023,0,95
8865,"Pacific Marine Group","52","JOH_18-075_95","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-16,7,200,0,0,6,6,147.067195006588,-18.616996014023,0,95
8857,"Pacific Marine Group","52","JOH_18-075_95","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-15,5,208,1,1,11,17,147.067195006588,-18.616996014023,0,95
8860,"Pacific Marine Group","52","JOH_18-075_95","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-15,4,200,1,3,8,9,147.067195006588,-18.616996014023,0,95
8858,"Pacific Marine Group","52","JOH_18-075_54","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-15,7,224,0,0,2,11,147.048147008472,-18.628684013409,0,54
8861,"Pacific Marine Group","52","JOH_18-075_54","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-15,6,224,1,0,1,6,147.048147008472,-18.628684013409,0,54
8856,"Pacific Marine Group","52","JOH_18-075_25","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-15,8,220,4,4,1,2,147.05581387539,-18.6174460170193,0,25
8859,"Pacific Marine Group","52","JOH_18-075_25","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-15,4,228,6,11,5,3,147.05581387539,-18.6174460170193,0,25
8775,"Blue Planet Marine test3","54","HER_23-052a_6","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-14,7,403,1,0,0,1,151.972045801885,-23.4382660044183,0,6
8776,"Blue Planet Marine test3","54","HER_23-052a_5","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-14,7,283,0,0,0,0,151.967412027257,-23.4388343238016,0,5
8777,"Blue Planet Marine test3","54","HER_23-052a_4","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-14,5,200,0,0,0,0,151.964414911041,-23.4366572315034,0,4
8774,"Blue Planet Marine test3","54","HER_23-052a_13","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-14,11,72,0,1,0,5,151.996778563184,-23.4310280573417,0,13
8773,"Blue Planet Marine test3","54","HER_23-052a_14","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-14,6,288,0,0,2,1,151.995705794266,-23.4355637969114,0,14
8772,"Blue Planet Marine test3","54","TRY_23-046_5","Tryon Reef (23-046)","23-046",2021-02-04,2021-02-16,2021-02-13,6,190,0,0,0,0,151.786583303008,-23.2512621432518,0,5
8771,"Blue Planet Marine test3","54","TRY_23-046_11","Tryon Reef (23-046)","23-046",2021-02-04,2021-02-16,2021-02-13,6,185,0,0,0,1,151.781988927421,-23.2391092016379,0,11
8769,"Blue Planet Marine test3","54","WIL_23-050_6","Wilson Island Reef (23-050)","23-050",2021-02-04,2021-02-16,2021-02-12,6,189,0,0,0,0,151.91395541577,-23.3037012582889,0,6
8770,"Blue Planet Marine test3","54","WIL_23-050_4","Wilson Island Reef (23-050)","23-050",2021-02-04,2021-02-16,2021-02-12,6,216,0,0,0,0,151.917838378291,-23.3119382767564,0,4
8854,"Pacific Marine Group","52","JOH_18-075_41","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-12,7,200,0,6,2,4,147.05015300847,-18.6236030134061,0,41
8855,"Pacific Marine Group","52","JOH_18-075_41","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-12,8,160,0,6,4,4,147.05015300847,-18.6236030134061,0,41
8850,"Pacific Marine Group","52","JOH_18-075_41","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-12,7,204,1,5,6,1,147.05015300847,-18.6236030134061,0,41
8851,"Pacific Marine Group","52","JOH_18-075_41","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-12,7,164,2,4,4,5,147.05015300847,-18.6236030134061,0,41
8848,"Pacific Marine Group","52","JOH_18-075_25","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-12,7,248,10,7,1,2,147.05581387539,-18.6174460170193,0,25
8849,"Pacific Marine Group","52","JOH_18-075_25","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-12,8,224,4,5,3,1,147.05581387539,-18.6174460170193,0,25
8852,"Pacific Marine Group","52","JOH_18-075_25","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-12,7,240,3,11,2,2,147.05581387539,-18.6174460170193,0,25
8853,"Pacific Marine Group","52","JOH_18-075_25","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-12,10,240,3,3,1,0,147.05581387539,-18.6174460170193,0,25
8767,"Blue Planet Marine test3","54","HER_23-052a_7","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-11,5,307,0,0,0,2,151.976270822243,-23.4398144701874,0,7
8766,"Blue Planet Marine test3","54","HER_23-052a_12","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-11,7,473,1,3,2,16,151.992029239279,-23.431362477442,0,12
8768,"Blue Planet Marine test3","54","HER_23-052a_13","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-11,8,376,0,5,2,9,151.996778563184,-23.4310280573417,0,13
8847,"Pacific Marine Group","52","JOH_18-075_55","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-11,8,204,0,0,0,8,147.052628008472,-18.6271540134076,0,55
8843,"Pacific Marine Group","52","JOH_18-075_55","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-11,5,196,0,0,2,6,147.052628008472,-18.6271540134076,0,55
8844,"Pacific Marine Group","52","JOH_18-075_56","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-11,8,196,0,0,2,6,147.057093008471,-18.625611013407,0,56
8840,"Pacific Marine Group","52","JOH_18-075_56","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-11,11,204,0,3,6,4,147.057093008471,-18.625611013407,0,56
8842,"Pacific Marine Group","52","JOH_18-075_56","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-11,8,228,0,0,0,5,147.057093008471,-18.625611013407,0,56
8846,"Pacific Marine Group","52","JOH_18-075_56","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-11,6,232,0,0,0,6,147.057093008471,-18.625611013407,0,56
8841,"Pacific Marine Group","52","JOH_18-075_57","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-11,10,204,0,0,0,3,147.06175200659,-18.6242460140304,0,57
8845,"Pacific Marine Group","52","JOH_18-075_57","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-11,9,204,0,0,0,4,147.06175200659,-18.6242460140304,0,57
8830,"Pacific Marine Group","52","JOH_18-075_58","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-10,10,192,0,0,0,3,147.06633200659,-18.6230860140283,0,58
8836,"Pacific Marine Group","52","JOH_18-075_58","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-10,6,200,0,0,0,3,147.06633200659,-18.6230860140283,0,58
8835,"Pacific Marine Group","52","JOH_18-075_59","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-10,8,192,0,0,0,1,147.070921006587,-18.6219330140283,0,59
8831,"Pacific Marine Group","52","JOH_18-075_59","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-10,7,200,1,0,0,2,147.070921006587,-18.6219330140283,0,59
8833,"Pacific Marine Group","52","JOH_18-075_97","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-10,9,100,1,1,0,1,147.057966006587,-18.6192630140253,0,97
8834,"Pacific Marine Group","52","JOH_18-075_97","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-10,6,220,2,3,6,2,147.057966006587,-18.6192630140253,0,97
8838,"Pacific Marine Group","52","JOH_18-075_97","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-10,5,192,1,1,3,2,147.057966006587,-18.6192630140253,0,97
8839,"Pacific Marine Group","52","JOH_18-075_97","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-10,5,216,2,3,4,2,147.057966006587,-18.6192630140253,0,97
8832,"Pacific Marine Group","52","JOH_18-075_101","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-10,9,100,10,5,1,1,147.052334412475,-18.62115835999,0,101
8837,"Pacific Marine Group","52","JOH_18-075_101","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-10,4,108,5,20,4,2,147.052334412475,-18.62115835999,0,101
8707,"Tura","58","ROU_17-013_4","Round-Russell Reef (17-013)","17-013",2021-02-02,2021-02-11,2021-02-10,5,280,10,30,9,0,146.096220647682,-17.2261770776307,0,4
8708,"Tura","58","ROU_17-013_4","Round-Russell Reef (17-013)","17-013",2021-02-02,2021-02-11,2021-02-10,9,280,8,31,7,0,146.096220647682,-17.2261770776307,0,4
8705,"Tura","58","ROU_17-013_5","Round-Russell Reef (17-013)","17-013",2021-02-02,2021-02-11,2021-02-10,5,280,30,38,15,0,146.096526598978,-17.230831468634,0,5
8706,"Tura","58","ROU_17-013_5","Round-Russell Reef (17-013)","17-013",2021-02-02,2021-02-11,2021-02-10,6,280,16,56,17,0,146.096526598978,-17.230831468634,0,5
8764,"Blue Planet Marine test3","54","HER_23-052a_3","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-10,8,347,0,0,0,0,151.961935658207,-23.4337809761913,0,3
8782,"Hero","195","U/N_16-054f_2","U/N Reef (16-054f)","16-054f",2021-02-02,2021-02-11,2021-02-10,5,280,0,26,4,0,145.99364518895,-16.9432604028761,0,2
8783,"Hero","195","U/N_16-054f_2","U/N Reef (16-054f)","16-054f",2021-02-02,2021-02-11,2021-02-10,7,280,3,14,5,0,145.99364518895,-16.9432604028761,0,2
8784,"Hero","195","U/N_16-054f_1","U/N Reef (16-054f)","16-054f",2021-02-02,2021-02-11,2021-02-10,6,280,0,21,5,0,145.997134364623,-16.9407564133355,0,1
8785,"Hero","195","U/N_16-054f_1","U/N Reef (16-054f)","16-054f",2021-02-02,2021-02-11,2021-02-10,6,280,0,24,10,0,145.997134364623,-16.9407564133355,0,1
11864,"Hero","195","U/N_16-054g_1","U/N Reef (16-054g)","16-054g",2021-02-02,2021-02-11,2021-02-10,6,280,4,3,1,0,146.004920466396,-16.928975671322,0,1
8673,"Venus","105","FAR_17-063a_28","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-10,1,320,27,14,0,0,146.5255357648,-17.7788410622898,0,28
8674,"Venus","105","FAR_17-063a_28","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-10,1,320,25,10,1,0,146.5255357648,-17.7788410622898,0,28
8671,"Venus","105","FAR_17-063a_31","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-10,45,320,44,1,0,0,146.53840905548,-17.7790498729766,0,31
8672,"Venus","105","FAR_17-063a_31","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-10,1,320,49,1,0,0,146.53840905548,-17.7790498729766,0,31
8760,"Blue Planet Marine test3","54","HER_23-052a_1","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-10,8,293,0,0,0,0,151.952880074015,-23.4300268257949,0,1
8765,"Blue Planet Marine test3","54","HER_23-052a_2","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-10,10,252,0,0,0,0,151.956603570528,-23.4332731236802,0,2
8763,"Blue Planet Marine test3","54","HER_23-052a_50","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-10,2,50,0,0,0,0,151.945676949832,-23.4346543029967,0,50
8761,"Blue Planet Marine test3","54","HER_23-052a_49","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-10,2,30,0,0,0,0,151.941161737234,-23.4357219321926,0,49
8762,"Blue Planet Marine test3","54","HER_23-052a_51","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-10,8,277,0,0,0,1,151.949361661014,-23.4319086577939,0,51
8758,"Blue Planet Marine test3","54","HER_23-052a_49","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-09,9,291,0,0,4,8,151.941161737234,-23.4357219321926,0,49
8759,"Blue Planet Marine test3","54","HER_23-052a_50","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-09,9,295,0,0,1,8,151.945676949832,-23.4346543029967,0,50
8757,"Blue Planet Marine test3","54","HER_23-052a_48","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-09,9,271,0,1,2,3,151.93665201625,-23.4356872567706,0,48
8756,"Blue Planet Marine test3","54","HER_23-052a_47","Heron Reef (23-052a)","23-052a",2021-02-04,2021-02-16,2021-02-09,11,365,1,1,2,9,151.932326748276,-23.4348286793505,0,47
8669,"Venus","105","FAR_17-063a_32","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-09,4,320,5,0,0,0,146.54121685316,-17.7770954519605,0,32
8670,"Venus","105","FAR_17-063a_32","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-09,3,320,4,0,0,0,146.54121685316,-17.7770954519605,0,32
11863,"Hero","195","U/N_16-054g_1","U/N Reef (16-054g)","16-054g",2021-02-02,2021-02-11,2021-02-09,6,280,5,12,2,0,146.004920466396,-16.928975671322,0,1
8780,"Hero","195","U/N_16-054g_1","U/N Reef (16-054g)","16-054g",2021-02-02,2021-02-11,2021-02-09,6,280,4,3,1,0,146.004920466396,-16.928975671322,0,1
8781,"Hero","195","U/N_16-054g_1","U/N Reef (16-054g)","16-054g",2021-02-02,2021-02-11,2021-02-09,6,280,5,12,2,0,146.004920466396,-16.928975671322,0,1
11862,"Hero","195","U/N_16-054g_2","U/N Reef (16-054g)","16-054g",2021-02-02,2021-02-11,2021-02-09,6,280,3,8,3,0,146.003845987682,-16.9336029436266,0,2
8778,"Hero","195","U/N_16-054g_2","U/N Reef (16-054g)","16-054g",2021-02-02,2021-02-11,2021-02-09,6,280,2,4,3,0,146.003845987682,-16.9336029436266,0,2
8779,"Hero","195","U/N_16-054g_2","U/N Reef (16-054g)","16-054g",2021-02-02,2021-02-11,2021-02-09,6,280,3,8,3,0,146.003845987682,-16.9336029436266,0,2
8703,"Tura","58","EDD_17-047_27","Eddy Reef (17-047)","17-047",2021-02-02,2021-02-11,2021-02-09,5,219,4,7,5,0,146.448553342772,-17.7583074896333,0,27
8704,"Tura","58","EDD_17-047_27","Eddy Reef (17-047)","17-047",2021-02-02,2021-02-11,2021-02-09,5,240,7,6,1,0,146.448553342772,-17.7583074896333,0,27
8702,"Tura","58","EDD_17-047_26","Eddy Reef (17-047)","17-047",2021-02-02,2021-02-11,2021-02-09,1,207,0,19,4,3,146.447575377271,-17.7628817781059,0,26
8667,"Venus","105","FAR_17-063a_1","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-09,3,320,11,0,0,0,146.544312213375,-17.7770395654405,0,1
8668,"Venus","105","FAR_17-063a_1","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-09,5,320,7,1,0,0,146.544312213375,-17.7770395654405,0,1
8701,"Tura","58","EDD_17-047_29","Eddy Reef (17-047)","17-047",2021-02-02,2021-02-11,2021-02-09,1,213,0,3,3,0,146.43584701247,-17.7693210081996,0,29
8823,"Pacific Marine Group","52","JOH_18-075_101","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-09,4,80,6,5,0,1,147.052334412475,-18.62115835999,0,101
8824,"Pacific Marine Group","52","JOH_18-075_101","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-09,7,244,12,28,9,7,147.052334412475,-18.62115835999,0,101
8828,"Pacific Marine Group","52","JOH_18-075_101","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-09,7,80,4,3,1,1,147.052334412475,-18.62115835999,0,101
8829,"Pacific Marine Group","52","JOH_18-075_101","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-09,4,244,12,8,11,7,147.052334412475,-18.62115835999,0,101
8820,"Pacific Marine Group","52","JOH_18-075_99","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-09,9,176,0,2,5,5,147.038434852984,-18.627319672509,0,99
8825,"Pacific Marine Group","52","JOH_18-075_99","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-09,10,172,0,0,5,6,147.038434852984,-18.627319672509,0,99
8826,"Pacific Marine Group","52","JOH_18-075_100","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-09,8,216,0,0,0,7,147.043048254117,-18.6244514330133,0,100
8827,"Pacific Marine Group","52","JOH_18-075_100","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-09,8,136,0,2,1,4,147.043048254117,-18.6244514330133,0,100
8821,"Pacific Marine Group","52","JOH_18-075_100","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-09,6,220,0,2,2,4,147.043048254117,-18.6244514330133,0,100
8822,"Pacific Marine Group","52","JOH_18-075_100","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-09,7,140,0,3,4,4,147.043048254117,-18.6244514330133,0,100
8698,"Tura","58","(BI_18-100a_131","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2021-02-02,2021-02-11,2021-02-08,5,280,0,0,1,1,147.717038995425,-18.8774710027955,0,131
8700,"Tura","58","(BI_18-100a_132","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2021-02-02,2021-02-11,2021-02-08,4,260,1,0,3,1,147.716032004576,-18.8808320147046,0,132
8816,"Pacific Marine Group","52","JOH_18-075_60","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-08,7,176,0,1,1,0,147.036690012988,-18.6369250097157,0,60
8817,"Pacific Marine Group","52","JOH_18-075_60","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-08,4,155,1,2,1,1,147.036690012988,-18.6369250097157,0,60
8818,"Pacific Marine Group","52","JOH_18-075_60","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-08,5,172,0,0,0,6,147.036690012988,-18.6369250097157,0,60
8819,"Pacific Marine Group","52","JOH_18-075_60","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-08,4,184,0,0,2,3,147.036690012988,-18.6369250097157,0,60
8812,"Pacific Marine Group","52","JOH_18-075_51","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-08,10,212,0,0,2,7,147.035616012987,-18.6354100097128,0,51
8813,"Pacific Marine Group","52","JOH_18-075_51","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-08,7,180,0,0,0,15,147.035616012987,-18.6354100097128,0,51
8814,"Pacific Marine Group","52","JOH_18-075_51","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-08,9,212,0,2,2,0,147.035616012987,-18.6354100097128,0,51
8815,"Pacific Marine Group","52","JOH_18-075_51","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-08,9,180,0,2,2,0,147.035616012987,-18.6354100097128,0,51
8755,"Blue Planet Marine test3","54","BOU_23-079_15","Boult Reef (23-079)","23-079",2021-02-04,2021-02-16,2021-02-08,8,160,0,2,4,3,152.265960753605,-23.7550423124424,0,15
8754,"Blue Planet Marine test3","54","BOU_23-079_14","Boult Reef (23-079)","23-079",2021-02-04,2021-02-16,2021-02-08,10,105,2,2,0,2,152.262676496608,-23.7585306366423,0,14
8753,"Blue Planet Marine test3","54","BOU_23-079_12","Boult Reef (23-079)","23-079",2021-02-04,2021-02-16,2021-02-08,7,416,3,8,7,24,152.257008061658,-23.7663935234515,0,12
8663,"Venus","105","TRU_18-027_85","Trunk Reef (18-027)","18-027",2021-02-02,2021-02-11,2021-02-08,4,320,5,2,0,0,146.893669300491,-18.3161370291328,0,85
8664,"Venus","105","TRU_18-027_85","Trunk Reef (18-027)","18-027",2021-02-02,2021-02-11,2021-02-08,3,320,4,1,0,0,146.893669300491,-18.3161370291328,0,85
8665,"Venus","105","TRU_18-027_91","Trunk Reef (18-027)","18-027",2021-02-02,2021-02-11,2021-02-08,4,320,0,9,2,0,146.881728510022,-18.3106675098186,0,91
8666,"Venus","105","TRU_18-027_91","Trunk Reef (18-027)","18-027",2021-02-02,2021-02-11,2021-02-08,3,320,3,6,0,0,146.881728510022,-18.3106675098186,0,91
8699,"Tura","58","BBR_18-100a_66","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2021-02-02,2021-02-11,2021-02-08,5,280,0,2,1,1,147.715614379846,-18.8788556717648,0,66
8752,"Blue Planet Marine test3","54","LAD_23-082a_22","Lady Musgrave Reef (23-082a)","23-082a",2021-02-04,2021-02-16,2021-02-08,7,444,3,10,7,4,152.408180700554,-23.8924828949623,0,22
8748,"Blue Planet Marine test3","54","LAD_23-082a_17","Lady Musgrave Reef (23-082a)","23-082a",2021-02-04,2021-02-16,2021-02-07,11,234,0,3,8,5,152.388230320409,-23.9059750596349,0,17
8749,"Blue Planet Marine test3","54","LAD_23-082a_15","Lady Musgrave Reef (23-082a)","23-082a",2021-02-04,2021-02-16,2021-02-07,2,32,0,0,0,0,152.388247820208,-23.9152720752069,0,15
8697,"Tura","58","BBR_18-100a_54","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2021-02-02,2021-02-11,2021-02-07,6,254,0,8,10,4,147.723167808517,-18.9422989858442,0,54
8696,"Tura","58","BBR_18-100a_55","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2021-02-02,2021-02-11,2021-02-07,6,263,1,4,9,6,147.720482393406,-18.9385848499109,0,55
8694,"Tura","58","BBR_18-100a_61","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2021-02-02,2021-02-11,2021-02-07,6,264,0,18,22,11,147.716978025194,-18.9296038801673,0,61
8695,"Tura","58","BBR_18-100a_57","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2021-02-02,2021-02-11,2021-02-07,6,264,4,10,7,3,147.718079380466,-18.9347173309872,0,57
8661,"Venus","105","FAR_17-063a_14","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-07,1,320,15,16,0,0,146.498939467404,-17.8086023369824,0,14
8662,"Venus","105","FAR_17-063a_14","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-07,1,320,33,34,4,0,146.498939467404,-17.8086023369824,0,14
8660,"Venus","105","FAR_17-063a_15","Farquharson Reef (No 1) (17-063a)","17-063a",2021-02-02,2021-02-11,2021-02-07,1,320,18,26,3,0,146.494745971453,-17.8099551047515,0,15
8750,"Blue Planet Marine test3","54","FAI_23-081_15","Fairfax Islands Reef (23-081)","23-081",2021-02-04,2021-02-16,2021-02-07,15,196,5,8,11,13,152.355972991036,-23.8688150042215,0,15
8739,"Hero","195","MOO_16-071_157","Moore Reef (16-071)","16-071",2021-02-02,2021-02-11,2021-02-07,6,280,0,0,0,0,146.211238989839,-16.8584540105599,0,157
8740,"Hero","195","MOO_16-071_157","Moore Reef (16-071)","16-071",2021-02-02,2021-02-11,2021-02-07,6,280,0,0,0,0,146.211238989839,-16.8584540105599,0,157
8737,"Hero","195","MOO_16-071_159","Moore Reef (16-071)","16-071",2021-02-02,2021-02-11,2021-02-07,1,280,3,7,2,1,146.237542988446,-16.8569080067788,0,159
8738,"Hero","195","MOO_16-071_159","Moore Reef (16-071)","16-071",2021-02-02,2021-02-11,2021-02-07,1,268,2,4,0,1,146.237542988446,-16.8569080067788,0,159
8804,"Pacific Marine Group","52","JOH_18-075_77","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-07,5,180,2,2,8,16,147.03840401299,-18.6403640097172,0,77
8805,"Pacific Marine Group","52","JOH_18-075_77","John Brewer Reef (18-075)","18-075",2021-02-04,2021-02-17,2021-02-07,5,200,0,3,11,19,147.03840401299,-18.6403640097172,0,77
