"COTS Surveillance Id","Tow time","Vessel","Voyage","Reef label","Reef name","Start lat","Start long","End lat","End long","Distance (m)","Average speed (km/h)","COTS observed","Feeding scars","Hard coral","Soft coral","Dead coral","Created on","Created by","Updated on","Updated by"
104523,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0786772,145.7283021,-15.0802308,145.7277355,193.2,5.83,0,"a","1+","1-","1-",18/07/2022,"DATA_MIGRATION",,
104489,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0803183,145.7276935,-15.0817356,145.7269528,189,5.72,0,"a","1+","1-","0",18/07/2022,"DATA_MIGRATION",,
103024,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0818642,145.7268988,-15.0831442,145.72599400000001,178,5.36,0,"a","2-","1-","1-",07/07/2022,"TAYLORS",,
104394,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0832849,145.7259688,-15.0846269,145.7250103,196.9,5.9,0,"a","2-","1-","1-",18/07/2022,"DATA_MIGRATION",,
104490,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0848979,145.7249357,-15.0855478,145.7234462,183.5,5.54,0,"a","2-","1-","1-",18/07/2022,"DATA_MIGRATION",,
104460,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0856122,145.7233245,-15.0871317,145.72269,189.2,5.69,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104442,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0872128,145.7226314,-15.0884729,145.7218092,184.6,5.58,0,"a","2+","1-","1-",18/07/2022,"DATA_MIGRATION",,
104583,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0886146,145.7216251,-15.0900938,145.7216828,182,5.51,0,"a","2+","1+","1-",18/07/2022,"DATA_MIGRATION",,
104395,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0902113,145.72161499999999,-15.0917011,145.7211485,187.6,5.65,0,"a","2+","1-","1-",18/07/2022,"DATA_MIGRATION",,
104491,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0918233,145.7210674,-15.0932828,145.7205461,179.7,5.4,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104396,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0933812,145.720398,-15.0949625,145.7199596,204.4,6.19,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104397,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0950883,145.7199117,-15.0962442,145.7186715,208.1,6.3,0,"a","2+","1-","0",18/07/2022,"DATA_MIGRATION",,
104492,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0962992,145.7185669,-15.0973919,145.7191466,210.2,6.37,0,"a","2+","1+","0",18/07/2022,"DATA_MIGRATION",,
104461,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.0975061,145.7190866,-15.0993261,145.7191182,206.9,6.23,0,"a","1-","1-","0",18/07/2022,"DATA_MIGRATION",,
104493,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.099368,145.7190909,-15.100888999999999,145.7190513,197,5.8,0,"a","2+","1-","0",18/07/2022,"DATA_MIGRATION",,
104398,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.1009636,145.7189233,-15.1021802,145.7191727,171.6,5.18,0,"a","2-","1-","1-",18/07/2022,"DATA_MIGRATION",,
104494,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.1023481,145.7191722,-15.1038451,145.7191295,177.7,5.36,0,"a","2-","1-","1-",18/07/2022,"DATA_MIGRATION",,
104399,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.1039254,145.7190199,-15.105326999999999,145.7191751,173.1,5.22,0,"a","2+","1-","1-",18/07/2022,"DATA_MIGRATION",,
104578,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.1054435,145.7192277,-15.1069687,145.7196686,193.1,5.83,0,"a","2+","1-","1-",18/07/2022,"DATA_MIGRATION",,
104400,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.1066403,145.718931,-15.1076916,145.7177329,182.6,5.51,0,"a","2-","0","0",18/07/2022,"DATA_MIGRATION",,
104584,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.1078184,145.7176276,-15.109129999999999,145.7169156,184.4,5.58,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104462,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.1092301,145.7167972,-15.1105346,145.7160088,172.8,5.18,0,"a","2+","0","0",18/07/2022,"DATA_MIGRATION",,
104495,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.1106147,145.7159183,-15.1119509,145.7152964,179.9,5.4,0,"a","3-","1-","0",18/07/2022,"DATA_MIGRATION",,
104401,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.11206,145.7151928,-15.1131444,145.7161035,208.5,6.3,0,"a","3-","1+","0",18/07/2022,"DATA_MIGRATION",,
104402,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.1132449,145.7159767,-15.1148301,145.7154504,196.3,5.9,0,"a","2-","1+","0",18/07/2022,"DATA_MIGRATION",,
104496,02/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-021a","Ribbon No 8 Reef (15-021a)",-15.1149135,145.7153011,-15.1158077,145.7153313,182.4,5.51,0,"a","2+","1+","0",18/07/2022,"DATA_MIGRATION",,
103075,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3899939,145.7735892,-15.3879774,145.7739546,234.8,7.09,0,"a","2-","2-","0",07/07/2022,"TAYLORS",,
103076,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-040","U/N Reef (15-040)",-15.387718,145.7739348,-15.3860563,145.7738508,202.7,6.12,0,"a","2-","2-","0",07/07/2022,"TAYLORS",,
103077,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3856714,145.7736518,-15.3845993,145.7742018,182.2,5.51,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
103078,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3844681,145.7739984,-15.3839556,145.7747099,185,5.58,0,"a","2-","1-","0",07/07/2022,"TAYLORS",,
103079,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3834153,145.7745009,-15.3819736,145.7750068,226.7,6.88,0,"a","2-","1-","0",07/07/2022,"TAYLORS",,
104418,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.38182,145.7751524,-15.3815252,145.7762381,144,4.36,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104570,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3816454,145.7763078,-15.3821379,145.7770364,137.8,4.18,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104509,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3821872,145.7771725,-15.3830129,145.7776214,148.5,4.5,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104419,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.383223999999998,145.7775697,-15.3844236,145.777049,151.5,4.54,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104510,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.384633,145.777038,-15.3846361,145.7779105,142.6,4.36,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104420,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3847618,145.7779032,-15.3848579,145.7786542,218.8,6.62,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104421,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3847693,145.7787632,-15.3852035,145.779968,168.3,5.11,0,"a","2-","1+","0",18/07/2022,"DATA_MIGRATION",,
104511,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.385382,145.7800252,-15.3854346,145.7814501,163.8,4.97,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
103080,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3854355,145.7816001,-15.3839514,145.782875,233.6,7.06,0,"a","2-","1-","0",07/07/2022,"TAYLORS",,
104571,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3836528,145.7829153,-15.3824141,145.7837719,174.3,5.29,0,"a","1+","1-","0",18/07/2022,"DATA_MIGRATION",,
103081,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3823727,145.783908,-15.3814089,145.7850014,164.2,5,0,"a","2-","1-","0",07/07/2022,"TAYLORS",,
104587,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3812904,145.7850823,-15.379672,145.7857478,201.2,6.08,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
103082,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3793913,145.785779,-15.3777464,145.7862538,198.6,6.01,0,"a","2-","1-","0",07/07/2022,"TAYLORS",,
104422,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3775296,145.7863335,-15.3762569,145.786348,177.5,5.36,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
103083,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3763791,145.7863981,-15.3753096,145.7864262,229.1,6.95,0,"a","2-","1-","0",07/07/2022,"TAYLORS",,
103084,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3746725,145.7862796,-15.3730188,145.7865676,193.9,5.87,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
103085,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3727298,145.786646,-15.3708421,145.7865108,216.6,6.55,0,"a","2+","1-","0",07/07/2022,"TAYLORS",,
103086,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3706577,145.7865207,-15.3690146,145.7859804,197.2,5.98,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
103087,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3688854,145.7859479,-15.3672131,145.785193,208.5,6.26,0,"a","2-","2-","0",07/07/2022,"TAYLORS",,
104512,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3670259,145.785103,-15.3657055,145.7840803,189.4,5.72,0,"a","2-","1+","0",18/07/2022,"DATA_MIGRATION",,
103088,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3656028,145.7839042,-15.363909,145.7835397,198.7,5.98,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
103089,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3637156,145.7834465,-15.3622195,145.7835392,183.6,5.54,0,"a","2+","2-","0",07/07/2022,"TAYLORS",,
104423,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.362051,145.7833907,-15.3603807,145.7832358,199.2,6.01,0,"a","2+","1+","0",18/07/2022,"DATA_MIGRATION",,
104424,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.360133,145.7831782,-15.3583694,145.7832079,205,6.19,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104513,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3581693,145.7832568,-15.3564617,145.783094,219.2,6.66,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
104572,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3562715,145.7831031,-15.3544439,145.7830119,211.2,6.34,0,"a","2+","1-","1-",18/07/2022,"DATA_MIGRATION",,
103090,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3542676,145.7829066,-15.3529074,145.7820527,218,6.62,0,"a","2+","2+","0",07/07/2022,"TAYLORS",,
103091,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3526032,145.7821303,-15.3510242,145.7812049,220.3,6.66,0,"a","3-","2-","1-",07/07/2022,"TAYLORS",,
103092,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3507364,145.7811805,-15.3489311,145.7808019,218.3,6.59,0,"a","3-","2-","1-",07/07/2022,"TAYLORS",,
104514,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3486517,145.7808118,-15.3471148,145.7801795,213,6.44,0,"a","2+","2-","0",18/07/2022,"DATA_MIGRATION",,
103093,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3470438,145.7798449,-15.3463904,145.7795444,211.9,6.41,0,"a","3-","2-","0",07/07/2022,"TAYLORS",,
104425,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3462688,145.7797933,-15.3449344,145.7802131,205.7,6.23,0,"a","2+","1+","0",18/07/2022,"DATA_MIGRATION",,
103094,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3447885,145.7800943,-15.344287,145.7783482,217.5,6.59,0,"a","3-","2-","0",07/07/2022,"TAYLORS",,
103095,03/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-038","Ribbon No 5 Reef (15-038)",-15.3441184,145.7779996,-15.3429895,145.7774258,208,6.3,0,"a","3-","2-","1-",07/07/2022,"TAYLORS",,
104403,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.579293,145.7861091,-15.5795355,145.7874605,188.1,5.69,0,"a","2+","1-","0",18/07/2022,"DATA_MIGRATION",,
104497,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5793486,145.7874515,-15.5779593,145.7879459,227.7,6.95,0,"a","2+","0","0",18/07/2022,"DATA_MIGRATION",,
104565,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5778024,145.7879008,-15.5766759,145.7889283,225.5,6.84,0,"a","2-","1-","1-",18/07/2022,"DATA_MIGRATION",,
104585,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5767021,145.789134,-15.5764586,145.7903447,214.7,6.48,0,"a","2-","0","0",18/07/2022,"DATA_MIGRATION",,
104404,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5761586,145.7904208,-15.5748329,145.7915261,199.4,6.01,0,"a","2-","0","0",18/07/2022,"DATA_MIGRATION",,
104524,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5746285,145.7915388,-15.574091999999998,145.7932481,206.1,6.23,0,"a","1+","1-","0",18/07/2022,"DATA_MIGRATION",,
104405,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5739884,145.793365,-15.5732252,145.7945502,204.3,6.16,0,"a","1+","0","0",18/07/2022,"DATA_MIGRATION",,
103025,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5730243,145.7945009,-15.5714346,145.7950977,210.5,6.37,0,"a","1+","1-","1-",07/07/2022,"TAYLORS",,
104498,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5713496,145.7951705,-15.5699544,145.7961995,216.3,6.55,0,"a","2-","1-","1-",18/07/2022,"DATA_MIGRATION",,
104406,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5697782,145.7962782,-15.5694041,145.7975437,166.9,5.08,0,"a","2-","1-","0",18/07/2022,"DATA_MIGRATION",,
103026,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5675285,145.7991136,-15.5657123,145.7997936,229.3,6.95,0,"a","1+","0","0",07/07/2022,"TAYLORS",,
103027,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5654802,145.7997936,-15.5635841,145.8000554,225.8,6.84,0,"a","1+","0","0",07/07/2022,"TAYLORS",,
103028,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.563346999999998,145.7998721,-15.5639807,145.7987557,230.4,6.95,0,"a","1+","0","0",07/07/2022,"TAYLORS",,
104499,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5640317,145.7987071,-15.5656728,145.7984425,202.2,6.12,0,"a","1-","1-","0",18/07/2022,"DATA_MIGRATION",,
103029,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5657521,145.7982247,-15.566068,145.7968702,198.1,6.01,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
104566,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5661519,145.7968471,-15.5677246,145.7960816,200.9,6.08,0,"a","2+","1+","1+",18/07/2022,"DATA_MIGRATION",,
103030,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5678363,145.7960036,-15.569177,145.7948775,235.8,7.13,0,"a","2-","1-","1-",07/07/2022,"TAYLORS",,
104407,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5692952,145.794744,-15.5710348,145.7940004,224.2,6.77,0,"a","2-","1+","1-",18/07/2022,"DATA_MIGRATION",,
103031,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5713875,145.7938016,-15.5726256,145.7923646,234,7.13,0,"a","2-","1-","1-",07/07/2022,"TAYLORS",,
104500,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5724639,145.7921856,-15.5710163,145.7920438,218.4,6.59,0,"a","1+","1-","0",18/07/2022,"DATA_MIGRATION",,
103032,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.571085,145.7917514,-15.5706752,145.7915982,202.2,6.12,0,"a","3+","2+","1-",07/07/2022,"TAYLORS",,
104408,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5707814,145.7915094,-15.571719,145.7902304,200.6,6.05,0,"a","4-","3-","0",18/07/2022,"DATA_MIGRATION",,
103033,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5716952,145.7900965,-15.5722045,145.7884128,202.5,6.12,0,"a","4-","3+","1-",07/07/2022,"TAYLORS",,
104501,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5723139,145.7884035,-15.5727542,145.7867223,205.6,6.23,0,"a","3+","3-","0",18/07/2022,"DATA_MIGRATION",,
103034,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5727195,145.7847478,-15.5708857,145.7850418,219.3,6.59,0,"a","3+","2-","1-",07/07/2022,"TAYLORS",,
103035,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5707475,145.7850862,-15.568945,145.784934,228.4,6.91,0,"a","3-","1-","1-",07/07/2022,"TAYLORS",,
103036,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.568817999999998,145.7848794,-15.5675338,145.7835394,208.1,6.26,0,"a","3-","2-","1-",07/07/2022,"TAYLORS",,
104409,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5674822,145.7834603,-15.5661877,145.7831522,238.2,5.65,0,"a","3-","2+","0",18/07/2022,"DATA_MIGRATION",,
103037,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.565987999999999,145.7833183,-15.5656911,145.7817133,216.5,6.55,0,"a","2+","3-","1-",07/07/2022,"TAYLORS",,
103038,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5656861,145.7814965,-15.5659844,145.7809894,152.1,4.61,0,"a","3-","3-","1-",07/07/2022,"TAYLORS",,
103039,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5655429,145.7829542,-15.563903700000001,145.7836835,211.1,6.41,0,"a","2-","2-","1-",07/07/2022,"TAYLORS",,
103040,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5637416,145.7837184,-15.5619248,145.7842531,213.6,6.44,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
103041,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5617196,145.784305,-15.5602485,145.7853507,203.9,6.16,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
103042,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.560056,145.7854434,-15.5582475,145.7861517,220.5,6.73,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
103043,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5580151,145.7861754,-15.5562443,145.7867333,208,6.3,0,"a","2-","2-","1-",07/07/2022,"TAYLORS",,
103044,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5560379,145.786804,-15.5543217,145.7875202,212.5,6.44,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
103045,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5541581,145.7875973,-15.5525542,145.7886378,220.2,6.66,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
104567,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5523673,145.7887163,-15.5530465,145.7900011,220.8,6.66,0,"a","1+","1+","0",18/07/2022,"DATA_MIGRATION",,
103046,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.55744,145.79297,-15.55608,145.7933401,184,5.54,0,"a","1+","1-","0",07/07/2022,"TAYLORS",,
103047,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5559569,145.7932989,-15.5546908,145.7939533,191.2,5.8,0,"a","1-","1+","0",07/07/2022,"TAYLORS",,
103048,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5547168,145.7940286,-15.5540789,145.795691,222.9,6.7,0,"a","1+","1+","0",07/07/2022,"TAYLORS",,
103049,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.554661,145.7969161,-15.5539013,145.797931,194.3,5.87,0,"a","1+","1-","0",07/07/2022,"TAYLORS",,
103050,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5537097,145.7978584,-15.5520379,145.7983936,201.8,6.12,0,"a","1-","1+","0",07/07/2022,"TAYLORS",,
103051,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.5518709,145.7984221,-15.5504062,145.799254,196.5,5.94,0,"a","2-","1-","1-",07/07/2022,"TAYLORS",,
103052,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.550123999999999,145.7991526,-15.5487267,145.7999907,191.6,5.8,0,"a","2-","1+","0",07/07/2022,"TAYLORS",,
103053,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.548535999999999,145.80003399999998,-15.5475967,145.8012345,190.7,5.8,0,"a","2-","0","0",07/07/2022,"TAYLORS",,
104502,05/07/2022,"QPWS Reef Ranger","FMPCR22-04","15-075a","Ribbon No 2 Reef (No 1) (15-075a)",-15.547355,145.8012674,-15.5460206,145.8024252,201.8,6.12,0,"a","1+","0","0",18/07/2022,"DATA_MIGRATION",,
