Capture ID,Vessel,Voyage,Site Name,Reef Name,Reef ID,Voyage Start,Voyage End,Survey Date,Depth (meters),Bottomtime,Cohort 1 (<15cm),Cohort2 (15-25cm),Cohort3 (25-40cm),Cohort4 (>40cm),Longitude,Latitude
122,Venus,90,NO _14-152_8,No 10 Patches (No 2) (14-152),14-152,09/Jun/2020 12:00:00 AM,18/Jun/2020 12:00:00 AM,15/Jun/2020 12:00:00 AM,1,255,0,0,0,0,145.6763224,-14.92974071
123,Venus,110,BRI_18-024_102,Britomart Reef (18-024),18-024,13/Apr/2021 12:00:00 AM,22/Apr/2021 12:00:00 AM,18/Apr/2021 12:00:00 AM,1,240,0,0,0,0,146.6614327,-18.21973889
124,Venus,110,BRI_18-024_3,Britomart Reef (18-024),18-024,13/Apr/2021 12:00:00 AM,22/Apr/2021 12:00:00 AM,20/Apr/2021 12:00:00 AM,1,240,0,0,0,0,146.641454,-18.23445251
125,Hero,212,FIT_16-054b_2,Fitzroy Island Reef (No 2) (16-054b),16-054b,12/Oct/2021 12:00:00 AM,21/Oct/2021 12:00:00 AM,20/Oct/2021 12:00:00 AM,1,280,0,0,0,0,145.986479,-16.93075944
126,Hero,215,BAT_16-029_38,Batt Reef (16-029),16-029,23/Nov/2021 12:00:00 AM,02/Dec/2021 12:00:00 AM,29/Nov/2021 12:00:00 AM,1,280,0,0,0,0,145.8408445,-16.4383319
127,Hero,215,BAT_16-029_39,Batt Reef (16-029),16-029,23/Nov/2021 12:00:00 AM,02/Dec/2021 12:00:00 AM,29/Nov/2021 12:00:00 AM,1,280,0,0,0,0,145.8453141,-16.44012541
128,Hero,216,CAI_15-086_37,Cairns Reef (15-086),15-086,07/Dec/2021 12:00:00 AM,21/Dec/2021 12:00:00 AM,19/Dec/2021 12:00:00 AM,1,280,0,0,0,0,145.5111875,-15.68456057
129,Hero,216,CAI_15-086_39,Cairns Reef (15-086),15-086,07/Dec/2021 12:00:00 AM,21/Dec/2021 12:00:00 AM,19/Dec/2021 12:00:00 AM,1,280,0,0,0,0,145.5149483,-15.68730518
130,Hero,218,MOO_16-071_134,Moore Reef (16-071),16-071,18/Jan/2022 12:00:00 AM,27/Jan/2022 12:00:00 AM,19/Jan/2022 12:00:00 AM,1,240,0,0,0,0,146.196168,-16.88510937
131,Hero,218,MOO_16-071_149,Moore Reef (16-071),16-071,18/Jan/2022 12:00:00 AM,27/Jan/2022 12:00:00 AM,19/Jan/2022 12:00:00 AM,1,240,0,0,0,0,146.1924486,-16.88782403
132,Hero,220,TRU_18-027_134,Trunk Reef (18-027),18-027,15/Feb/2022 12:00:00 AM,24/Feb/2022 12:00:00 AM,17/Feb/2022 12:00:00 AM,1,350,0,0,0,0,146.8607964,-18.32469254
133,Hero,221,PIT_18-033_14,Pith Reef (18-033),18-033,01/Mar/2022 12:00:00 AM,10/Mar/2022 12:00:00 AM,02/Mar/2022 12:00:00 AM,1,350,0,0,0,0,147.0161034,-18.21238003
134,Hero,221,TRU_18-027_77,Trunk Reef (18-027),18-027,01/Mar/2022 12:00:00 AM,10/Mar/2022 12:00:00 AM,04/Mar/2022 12:00:00 AM,1,400,0,0,0,0,146.8651944,-18.33838296
135,Hero,221,TRU_18-027_13,Trunk Reef (18-027),18-027,01/Mar/2022 12:00:00 AM,10/Mar/2022 12:00:00 AM,05/Mar/2022 12:00:00 AM,1,400,0,0,0,0,146.8605604,-18.37694982
136,Hero,221,TRU_18-027_68,Trunk Reef (18-027),18-027,01/Mar/2022 12:00:00 AM,10/Mar/2022 12:00:00 AM,05/Mar/2022 12:00:00 AM,1,400,0,0,0,0,146.8557638,-18.37750829
137,Hero,221,U/N_16-054f_5,U/N Reef (16-054f),16-054f,01/Mar/2022 12:00:00 AM,10/Mar/2022 12:00:00 AM,09/Mar/2022 12:00:00 AM,1,400,0,0,0,0,145.9817693,-16.93855968
138,Hero,222,NAT_17-035_1,Nathan Reef (17-035),17-035,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,16/Mar/2022 12:00:00 AM,1,200,0,0,0,0,146.5215024,-17.51986696
139,Hero,222,NAT_17-035_29,Nathan Reef (17-035),17-035,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,16/Mar/2022 12:00:00 AM,1,200,0,0,0,0,146.5163692,-17.51970377
140,Hero,222,NAT_17-035_4,Nathan Reef (17-035),17-035,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,17/Mar/2022 12:00:00 AM,1,120,0,0,0,0,146.5195869,-17.53053906
141,Hero,222,NAT_17-035_6,Nathan Reef (17-035),17-035,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,17/Mar/2022 12:00:00 AM,1,200,0,0,0,0,146.5143947,-17.52909031
142,Hero,222,NAT_17-035_7,Nathan Reef (17-035),17-035,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,17/Mar/2022 12:00:00 AM,1,200,0,0,0,0,146.5128057,-17.5332099
143,Hero,222,NAT_17-035_36,Nathan Reef (17-035),17-035,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,22/Mar/2022 12:00:00 AM,1,200,0,0,0,0,146.5472776,-17.50226694
144,Hero,222,NAT_17-035_37,Nathan Reef (17-035),17-035,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,22/Mar/2022 12:00:00 AM,1,200,0,0,0,0,146.5508137,-17.50097309
145,Hero,222,NAT_17-035_40,Nathan Reef (17-035),17-035,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,22/Mar/2022 12:00:00 AM,1,200,0,0,0,0,146.5603311,-17.50739265
146,Hero,222,NAT_17-035_10,Nathan Reef (17-035),17-035,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,23/Mar/2022 12:00:00 AM,1,200,0,0,0,0,146.5044171,-17.54472825
147,Hero,222,NAT_17-035_11,Nathan Reef (17-035),17-035,15/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,23/Mar/2022 12:00:00 AM,1,200,0,0,0,0,146.5002135,-17.54779596
148,Capricorn Star,2,BAT_16-029_39,Batt Reef (16-029),16-029,15/Mar/2022 12:00:00 AM,29/Mar/2022 12:00:00 AM,24/Mar/2022 12:00:00 AM,1,350,0,0,0,0,145.8453141,-16.44012541
149,Capricorn Star,2,BAT_16-029_37,Batt Reef (16-029),16-029,15/Mar/2022 12:00:00 AM,29/Mar/2022 12:00:00 AM,25/Mar/2022 12:00:00 AM,1,400,0,0,0,0,145.8373058,-16.43546823
150,Capricorn Star,2,BAT_16-029_38,Batt Reef (16-029),16-029,15/Mar/2022 12:00:00 AM,29/Mar/2022 12:00:00 AM,25/Mar/2022 12:00:00 AM,1,400,0,0,0,0,145.8408445,-16.4383319
151,Capricorn Star,2,BAT_16-029_19,Batt Reef (16-029),16-029,15/Mar/2022 12:00:00 AM,29/Mar/2022 12:00:00 AM,26/Mar/2022 12:00:00 AM,1,400,0,0,0,0,145.7793812,-16.38088783
152,Capricorn Star,3,NAT_17-035_24,Nathan Reef (17-035),17-035,06/Apr/2022 12:00:00 AM,19/Apr/2022 12:00:00 AM,07/Apr/2022 12:00:00 AM,1,400,0,0,0,0,146.4931055,-17.5246667
153,Capricorn Star,3,PIT_18-033_8,Pith Reef (18-033),18-033,06/Apr/2022 12:00:00 AM,19/Apr/2022 12:00:00 AM,08/Apr/2022 12:00:00 AM,1,400,0,0,0,0,147.0187513,-18.22648565
154,Capricorn Star,3,FIT_16-054a_2,Fitzroy Island Reef (No 1) (16-054a),16-054a,06/Apr/2022 12:00:00 AM,19/Apr/2022 12:00:00 AM,18/Apr/2022 12:00:00 AM,1,450,0,0,0,0,145.991281,-16.92321931
155,Capricorn Star,3,FIT_16-054a_3,Fitzroy Island Reef (No 1) (16-054a),16-054a,06/Apr/2022 12:00:00 AM,19/Apr/2022 12:00:00 AM,18/Apr/2022 12:00:00 AM,1,450,0,0,0,0,145.9960334,-16.92213818
156,Capricorn Star,3,FIT_16-054b_1,Fitzroy Island Reef (No 2) (16-054b),16-054b,06/Apr/2022 12:00:00 AM,19/Apr/2022 12:00:00 AM,18/Apr/2022 12:00:00 AM,1,450,0,0,0,0,145.9823943,-16.93367325
157,Capricorn Star,3,U/N_16-054f_5,U/N Reef (16-054f),16-054f,06/Apr/2022 12:00:00 AM,19/Apr/2022 12:00:00 AM,18/Apr/2022 12:00:00 AM,1,450,0,0,0,0,145.9817693,-16.93855968
158,Hero,225,MOO_16-071_140,Moore Reef (16-071),16-071,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,29/Apr/2022 12:00:00 AM,1,300,0,0,0,0,146.2144535,-16.86564269
159,Hero,225,MOO_16-071_138,Moore Reef (16-071),16-071,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,01/May/2022 12:00:00 AM,1,200,0,0,0,0,146.2063413,-16.87089064
160,Hero,225,MOO_16-071_139,Moore Reef (16-071),16-071,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,01/May/2022 12:00:00 AM,1,200,0,0,0,0,146.2110034,-16.86853601
161,Hero,225,MOO_16-071_136,Moore Reef (16-071),16-071,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,02/May/2022 12:00:00 AM,1,200,0,0,0,0,146.199775,-16.87749431
162,Hero,225,MOO_16-071_137,Moore Reef (16-071),16-071,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,02/May/2022 12:00:00 AM,1,200,0,0,0,0,146.2020588,-16.87433666
163,Hero,225,BRI_16-074_4,Briggs Reef (16-074),16-074,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,03/May/2022 12:00:00 AM,1,200,0,0,0,0,146.2107278,-16.94229062
164,Hero,225,FIT_16-055_1,Little Fitzroy Island Reef (16-055),16-055,26/Apr/2022 12:00:00 AM,05/May/2022 12:00:00 AM,04/May/2022 12:00:00 AM,1,450,0,0,0,0,146.0041482,-16.92171692
165,Capricorn Star,5,BBR_18-100a_105,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,21/May/2022 12:00:00 AM,1,300,0,0,0,0,147.7921178,-18.93193582
166,Capricorn Star,5,(BI_18-100a_137,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,22/May/2022 12:00:00 AM,1,300,0,0,0,0,147.7355822,-18.92860472
167,Capricorn Star,5,BBR_18-100a_104,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,22/May/2022 12:00:00 AM,1,300,0,0,0,0,147.7534281,-18.93821115
168,Capricorn Star,5,BBR_18-100a_106,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,22/May/2022 12:00:00 AM,1,300,0,0,0,0,147.7513242,-18.93927999
169,Capricorn Star,5,KEL_18-030_4,Kelso Reef (18-030),18-030,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,25/May/2022 12:00:00 AM,1,250,0,0,0,0,147.0023932,-18.43300269
170,Capricorn Star,5,KEL_18-030_5,Kelso Reef (18-030),18-030,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,25/May/2022 12:00:00 AM,1,250,0,0,0,0,147.0047142,-18.43748702
171,Hero,227,NAT_17-035_26,Nathan Reef (17-035),17-035,24/May/2022 12:00:00 AM,02/Jun/2022 12:00:00 AM,25/May/2022 12:00:00 AM,1,300,0,0,0,0,146.5024493,-17.5219383
172,Hero,227,NAT_17-035_27,Nathan Reef (17-035),17-035,24/May/2022 12:00:00 AM,02/Jun/2022 12:00:00 AM,25/May/2022 12:00:00 AM,1,300,0,0,0,0,146.5069228,-17.52076784
173,Capricorn Star,5,KEL_18-030_2,Kelso Reef (18-030),18-030,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,26/May/2022 12:00:00 AM,1,250,0,0,0,0,147.0000769,-18.42396487
174,Capricorn Star,5,KEL_18-030_2,Kelso Reef (18-030),18-030,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,26/May/2022 12:00:00 AM,1,250,0,0,0,0,147.0000769,-18.42396487
175,Hero,227,PIT_18-033_3,Pith Reef (18-033),18-033,24/May/2022 12:00:00 AM,02/Jun/2022 12:00:00 AM,26/May/2022 12:00:00 AM,1,300,0,0,0,0,147.0211254,-18.21486928
176,Capricorn Star,5,BRI_16-074_2,Briggs Reef (16-074),16-074,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,27/May/2022 12:00:00 AM,1,250,0,0,0,0,146.2131387,-16.93680759
177,Hero,227,PIT_18-033_9,Pith Reef (18-033),18-033,24/May/2022 12:00:00 AM,02/Jun/2022 12:00:00 AM,27/May/2022 12:00:00 AM,1,300,0,0,0,0,147.0133104,-18.22861288
178,Capricorn Star,5,BRI_16-074_6,Briggs Reef (16-074),16-074,17/May/2022 12:00:00 AM,31/May/2022 12:00:00 AM,28/May/2022 12:00:00 AM,1,250,0,0,0,0,146.2015874,-16.93926242
179,Hero,227,PIT_18-033_5,Pith Reef (18-033),18-033,24/May/2022 12:00:00 AM,02/Jun/2022 12:00:00 AM,28/May/2022 12:00:00 AM,1,300,0,0,0,0,147.021743,-18.21901793
180,Hero,227,PIT_18-033_6,Pith Reef (18-033),18-033,24/May/2022 12:00:00 AM,02/Jun/2022 12:00:00 AM,28/May/2022 12:00:00 AM,1,300,0,0,0,0,147.025234,-18.21942118
181,Hero,228,OPA_16-025_27,Opal Reef (16-025),16-025,07/Jun/2022 12:00:00 AM,16/Jun/2022 12:00:00 AM,11/Jun/2022 12:00:00 AM,1,250,0,0,0,0,145.89626,-16.21013014
182,Hero,228,OPA_16-025_28,Opal Reef (16-025),16-025,07/Jun/2022 12:00:00 AM,16/Jun/2022 12:00:00 AM,11/Jun/2022 12:00:00 AM,1,250,0,0,0,0,145.8982004,-16.20558561
183,Hero,228,TON_16-026_80,Tongue Reef (16-026),16-026,07/Jun/2022 12:00:00 AM,16/Jun/2022 12:00:00 AM,12/Jun/2022 12:00:00 AM,1,250,0,0,0,0,145.815751,-16.27565496
184,Hero,228,FIT_16-054a_1,Fitzroy Island Reef (No 1) (16-054a),16-054a,07/Jun/2022 12:00:00 AM,16/Jun/2022 12:00:00 AM,13/Jun/2022 12:00:00 AM,1,250,0,0,0,0,145.9887445,-16.92697914
185,Hero,228,FIT_16-054b_2,Fitzroy Island Reef (No 2) (16-054b),16-054b,07/Jun/2022 12:00:00 AM,16/Jun/2022 12:00:00 AM,13/Jun/2022 12:00:00 AM,1,250,0,0,0,0,145.986479,-16.93075944
186,Hero,229,MOO_16-071_134,Moore Reef (16-071),16-071,19/Jun/2022 12:00:00 AM,30/Jun/2022 12:00:00 AM,24/Jun/2022 12:00:00 AM,1,250,0,0,0,0,146.196168,-16.88510937
187,Hero,229,MOO_16-071_135,Moore Reef (16-071),16-071,19/Jun/2022 12:00:00 AM,30/Jun/2022 12:00:00 AM,24/Jun/2022 12:00:00 AM,1,250,0,0,0,0,146.1986842,-16.88103939
188,Capricorn Star,8,ESC_15-094_34,Escape Reef (15-094),15-094,01/Jul/2022 12:00:00 AM,12/Jul/2022 12:00:00 AM,04/Jul/2022 12:00:00 AM,1,300,0,0,0,0,145.779969,-15.88033289
189,Capricorn Star,8,ESC_15-094_2,Escape Reef (15-094),15-094,01/Jul/2022 12:00:00 AM,12/Jul/2022 12:00:00 AM,05/Jul/2022 12:00:00 AM,1,400,0,0,0,0,145.7972209,-15.88453496
190,Capricorn Star,8,ESC_15-094_14,Escape Reef (15-094),15-094,01/Jul/2022 12:00:00 AM,12/Jul/2022 12:00:00 AM,06/Jul/2022 12:00:00 AM,1,400,0,0,0,0,145.7990975,-15.88406013
191,Capricorn Star,8,ESC_15-094_17,Escape Reef (15-094),15-094,01/Jul/2022 12:00:00 AM,12/Jul/2022 12:00:00 AM,07/Jul/2022 12:00:00 AM,1,350,0,0,0,0,145.8022934,-15.88135249
192,Capricorn Star,8,ESC_15-094_24,Escape Reef (15-094),15-094,01/Jul/2022 12:00:00 AM,12/Jul/2022 12:00:00 AM,10/Jul/2022 12:00:00 AM,1,350,0,0,0,0,145.8053113,-15.87527378
193,Capricorn Star,9,MAR_14-123_22,Martin Reef (14-123),14-123,19/Jul/2022 12:00:00 AM,02/Aug/2022 12:00:00 AM,22/Jul/2022 12:00:00 AM,1,550,0,0,0,0,145.337332,-14.75442999
194,Tura,5,EDD_17-047_18,Eddy Reef (17-047),17-047,20/Nov/2018 12:00:00 AM,29/Nov/2018 12:00:00 AM,27/Nov/2018 12:00:00 AM,1,240,0,0,0,0,146.4267365,-17.78200377
195,Blue Planet Marine Voyages,2,LYT_13-088_7,Lytton Reef (13-088),13-088,28/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,05/Dec/2018 12:00:00 AM,1,126,0,0,0,0,143.9441074,-13.69524722
196,Blue Planet Marine Voyages,3,U/N_13-125_55,U/N Reef (13-125),13-125,12/Dec/2018 12:00:00 AM,23/Dec/2018 12:00:00 AM,19/Dec/2018 12:00:00 AM,1,77,0,0,0,0,144.2973395,-13.88533322
197,Venus,53,ARL_16-064_60,Arlington Reef (16-064),16-064,02/Jan/2019 12:00:00 AM,03/Jan/2019 12:00:00 AM,02/Jan/2019 12:00:00 AM,1,200,0,0,0,0,145.9518037,-16.69032271
198,Venus,53,ARL_16-064_109,Arlington Reef (16-064),16-064,02/Jan/2019 12:00:00 AM,03/Jan/2019 12:00:00 AM,03/Jan/2019 12:00:00 AM,1,200,0,0,0,0,146.0964923,-16.64140017
199,Venus,53,ARL_16-064_53,Arlington Reef (16-064),16-064,02/Jan/2019 12:00:00 AM,03/Jan/2019 12:00:00 AM,03/Jan/2019 12:00:00 AM,1,200,0,0,0,0,145.9742752,-16.71107414
200,Hero,143,TON_16-026_127,Tongue Reef (16-026),16-026,02/Jan/2019 12:00:00 AM,10/Jan/2019 12:00:00 AM,06/Jan/2019 12:00:00 AM,1,320,0,0,0,0,145.8788481,-16.39370642
201,Hero,143,TON_16-026_127,Tongue Reef (16-026),16-026,02/Jan/2019 12:00:00 AM,10/Jan/2019 12:00:00 AM,06/Jan/2019 12:00:00 AM,1,320,0,0,0,0,145.8788481,-16.39370642
202,Blue Planet Marine Voyages,4,WAI_14-088_70,Waining Reef (14-088),14-088,09/Jan/2019 12:00:00 AM,20/Jan/2019 12:00:00 AM,11/Jan/2019 12:00:00 AM,1,123,0,0,0,0,145.1985443,-14.49240291
203,Hero,145,OPA_16-025_44,Opal Reef (16-025),16-025,29/Jan/2019 12:00:00 AM,07/Feb/2019 12:00:00 AM,01/Feb/2019 12:00:00 AM,1,400,0,0,0,0,145.8647715,-16.24626258
204,Hero,145,OPA_16-025_45,Opal Reef (16-025),16-025,29/Jan/2019 12:00:00 AM,07/Feb/2019 12:00:00 AM,01/Feb/2019 12:00:00 AM,1,400,0,0,0,0,145.8612668,-16.24355923
205,Hero,145,OPA_16-025_28,Opal Reef (16-025),16-025,29/Jan/2019 12:00:00 AM,07/Feb/2019 12:00:00 AM,05/Feb/2019 12:00:00 AM,1,400,0,0,0,0,145.8982004,-16.20558561
206,Hero,145,OPA_16-025_27,Opal Reef (16-025),16-025,29/Jan/2019 12:00:00 AM,07/Feb/2019 12:00:00 AM,06/Feb/2019 12:00:00 AM,1,400,0,0,0,0,145.89626,-16.21013014
207,Tura,12,FOR_18-043_30,Fore And Aft Reef (18-043),18-043,26/Feb/2019 12:00:00 AM,07/Mar/2019 12:00:00 AM,27/Feb/2019 12:00:00 AM,1,200,0,0,0,0,147.0382972,-18.48102603
208,Hero,148,BRA_18-029_3,Bramble Reef (18-029),18-029,12/Mar/2019 12:00:00 AM,21/Mar/2019 12:00:00 AM,13/Mar/2019 12:00:00 AM,1,400,0,0,0,0,146.7402886,-18.40666401
209,Hero,148,BRA_18-029_50,Bramble Reef (18-029),18-029,12/Mar/2019 12:00:00 AM,21/Mar/2019 12:00:00 AM,14/Mar/2019 12:00:00 AM,1,400,0,0,0,0,146.7406151,-18.4128936
210,Tura,14,FOR_18-043_4,Fore And Aft Reef (18-043),18-043,26/Mar/2019 12:00:00 AM,04/Apr/2019 12:00:00 AM,31/Mar/2019 12:00:00 AM,1,160,0,0,0,0,147.0527955,-18.48364374
211,Tura,14,FOR_18-043_10,Fore And Aft Reef (18-043),18-043,26/Mar/2019 12:00:00 AM,04/Apr/2019 12:00:00 AM,01/Apr/2019 12:00:00 AM,1,160,0,0,0,0,147.0389833,-18.50421369
212,Tura,14,FOR_18-043_11,Fore And Aft Reef (18-043),18-043,26/Mar/2019 12:00:00 AM,04/Apr/2019 12:00:00 AM,01/Apr/2019 12:00:00 AM,1,320,0,0,0,0,147.0351937,-18.50620524
213,Venus,60,EDD_17-047_17,Eddy Reef (17-047),17-047,02/Apr/2019 12:00:00 AM,11/Apr/2019 12:00:00 AM,06/Apr/2019 12:00:00 AM,1,240,0,0,0,0,146.4307045,-17.77906186
214,Venus,60,EDD_17-047_28,Eddy Reef (17-047),17-047,02/Apr/2019 12:00:00 AM,11/Apr/2019 12:00:00 AM,06/Apr/2019 12:00:00 AM,1,240,0,0,0,0,146.4436482,-17.76490613
215,Venus,60,EDD_17-047_18,Eddy Reef (17-047),17-047,02/Apr/2019 12:00:00 AM,11/Apr/2019 12:00:00 AM,07/Apr/2019 12:00:00 AM,1,240,0,0,0,0,146.4267365,-17.78200377
216,Hero,150,FAR_17-063a_20,Farquharson Reef (No 1) (17-063a),17-063a,09/Apr/2019 12:00:00 AM,18/Apr/2019 12:00:00 AM,14/Apr/2019 12:00:00 AM,1,280,0,0,0,0,146.4969697,-17.80028518
217,Hero,151,NOR_17-062_11,Noreaster Reef (17-062),17-062,23/Apr/2019 12:00:00 AM,02/May/2019 12:00:00 AM,27/Apr/2019 12:00:00 AM,1,400,0,0,0,0,146.6517908,-17.75977913
218,Hero,151,NOR_17-062_11,Noreaster Reef (17-062),17-062,23/Apr/2019 12:00:00 AM,02/May/2019 12:00:00 AM,27/Apr/2019 12:00:00 AM,1,400,0,0,0,0,146.6517908,-17.75977913
219,Hero,151,NOR_17-062_43,Noreaster Reef (17-062),17-062,23/Apr/2019 12:00:00 AM,02/May/2019 12:00:00 AM,27/Apr/2019 12:00:00 AM,1,400,0,0,0,0,146.6528151,-17.76271334
220,Hero,151,EDD_17-047_24,Eddy Reef (17-047),17-047,23/Apr/2019 12:00:00 AM,02/May/2019 12:00:00 AM,01/May/2019 12:00:00 AM,1,440,0,0,0,0,146.4436876,-17.76978491
221,Hero,151,EDD_17-047_24,Eddy Reef (17-047),17-047,23/Apr/2019 12:00:00 AM,02/May/2019 12:00:00 AM,01/May/2019 12:00:00 AM,1,440,0,0,0,0,146.4436876,-17.76978491
222,Hero,151,EDD_17-047_24,Eddy Reef (17-047),17-047,23/Apr/2019 12:00:00 AM,02/May/2019 12:00:00 AM,01/May/2019 12:00:00 AM,1,440,0,0,0,0,146.4436876,-17.76978491
223,Hero,151,EDD_17-047_24,Eddy Reef (17-047),17-047,23/Apr/2019 12:00:00 AM,02/May/2019 12:00:00 AM,01/May/2019 12:00:00 AM,1,440,0,0,0,0,146.4436876,-17.76978491
224,Ultra Coral Australia,14,HOR_22-104a_34,Horseshoe Reef (No 1) (22-104a),22-104a,02/May/2019 12:00:00 AM,10/May/2019 12:00:00 AM,08/May/2019 12:00:00 AM,1,80,0,0,0,0,152.5882946,-22.04770291
225,Venus,63,COA_17-011_7,Coates Reef (17-011),17-011,14/May/2019 12:00:00 AM,23/May/2019 12:00:00 AM,22/May/2019 12:00:00 AM,1,240,0,0,0,0,146.3682614,-17.20177142
226,Venus,65,BRI_18-024_89,Britomart Reef (18-024),18-024,11/Jun/2019 12:00:00 AM,20/Jun/2019 12:00:00 AM,15/Jun/2019 12:00:00 AM,1,240,0,0,0,0,146.7126017,-18.22901752
227,Ultra Coral Australia,16,U/N_22-084_6,U/N Reef (22-084),22-084,11/Jun/2019 12:00:00 AM,23/Jun/2019 12:00:00 AM,17/Jun/2019 12:00:00 AM,1,40,0,0,0,0,152.4591938,-21.99892914
228,Ultra Coral Australia,16,U/N_22-084_7,U/N Reef (22-084),22-084,11/Jun/2019 12:00:00 AM,23/Jun/2019 12:00:00 AM,17/Jun/2019 12:00:00 AM,1,60,0,0,0,0,152.4642671,-21.99763639
229,Ultra Coral Australia,16,U/N_22-084_7,U/N Reef (22-084),22-084,11/Jun/2019 12:00:00 AM,23/Jun/2019 12:00:00 AM,17/Jun/2019 12:00:00 AM,1,60,0,0,0,0,152.4642671,-21.99763639
230,Ultra Coral Australia,16,U/N_22-084_1,U/N Reef (22-084),22-084,11/Jun/2019 12:00:00 AM,23/Jun/2019 12:00:00 AM,18/Jun/2019 12:00:00 AM,1,150,0,0,0,0,152.4708375,-21.99795828
231,Hero,155,BRA_18-029_38,Bramble Reef (18-029),18-029,18/Jun/2019 12:00:00 AM,27/Jun/2019 12:00:00 AM,20/Jun/2019 12:00:00 AM,1,280,0,0,0,0,146.7138938,-18.42933893
232,Venus,67,STC_16-019_31,St Crispin Reef (16-019),16-019,09/Jul/2019 12:00:00 AM,18/Jul/2019 12:00:00 AM,13/Jul/2019 12:00:00 AM,1,280,0,0,0,0,145.8521646,-16.09446387
233,Tura,22,BRA_18-029_57,Bramble Reef (18-029),18-029,16/Jul/2019 12:00:00 AM,25/Jul/2019 12:00:00 AM,17/Jul/2019 12:00:00 AM,1,240,0,0,0,0,146.691517,-18.42881014
234,Blue Planet Marine Voyages,18,LAD_23-082a_25,Lady Musgrave Reef (23-082a),23-082a,11/Jul/2019 12:00:00 AM,22/Jul/2019 12:00:00 AM,19/Jul/2019 12:00:00 AM,1,33,0,0,0,0,152.4214882,-23.89093789
235,Blue Planet Marine Voyages,18,LAD_23-082a_27,Lady Musgrave Reef (23-082a),23-082a,11/Jul/2019 12:00:00 AM,22/Jul/2019 12:00:00 AM,19/Jul/2019 12:00:00 AM,1,35,0,0,0,0,152.4239147,-23.89299255
236,Blue Planet Marine Voyages,18,LAD_23-082a_29,Lady Musgrave Reef (23-082a),23-082a,11/Jul/2019 12:00:00 AM,22/Jul/2019 12:00:00 AM,19/Jul/2019 12:00:00 AM,1,37,0,0,0,0,152.4248614,-23.90184239
237,Venus,68,HAS_16-057_21,Hastings Reef (16-057),16-057,23/Jul/2019 12:00:00 AM,01/Aug/2019 12:00:00 AM,30/Jul/2019 12:00:00 AM,1,280,0,0,0,0,146.0142535,-16.51673521
238,Venus,68,HAS_16-057_22,Hastings Reef (16-057),16-057,23/Jul/2019 12:00:00 AM,01/Aug/2019 12:00:00 AM,30/Jul/2019 12:00:00 AM,1,280,0,0,0,0,146.0164535,-16.51336026
239,Venus,68,HAS_16-057_22,Hastings Reef (16-057),16-057,23/Jul/2019 12:00:00 AM,01/Aug/2019 12:00:00 AM,30/Jul/2019 12:00:00 AM,1,280,0,0,0,0,146.0164535,-16.51336026
240,Venus,68,HAS_16-057_25,Hastings Reef (16-057),16-057,23/Jul/2019 12:00:00 AM,01/Aug/2019 12:00:00 AM,31/Jul/2019 12:00:00 AM,1,280,0,0,0,0,146.0149323,-16.5007666
241,Venus,68,HAS_16-057_25,Hastings Reef (16-057),16-057,23/Jul/2019 12:00:00 AM,01/Aug/2019 12:00:00 AM,31/Jul/2019 12:00:00 AM,1,280,0,0,0,0,146.0149323,-16.5007666
242,Hero,157,DAV_18-096_20,Davies Reef (18-096),18-096,30/Jul/2019 12:00:00 AM,08/Aug/2019 12:00:00 AM,07/Aug/2019 12:00:00 AM,1,240,0,0,0,0,147.6269137,-18.82723992
